Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
19327;Apartamento;Copacabana;1;0;0;45;2000.0;920.0;56.0;44.44;Apartamento
19328;Casa de Vila;Campo Grande;1;0;0;40;500.0;0.0;0.0;12.5;Casa
19329;Apartamento;Copacabana;3;0;1;98;9000.0;562.0;200.0;91.84;Apartamento
19330;Apartamento;Botafogo;2;1;1;90;3200.0;664.0;0.0;35.56;Apartamento
19331;Apartamento;Recreio dos Bandeirantes;2;1;1;177;1700.0;1350.0;290.0;9.6;Apartamento
19332;Apartamento;Barra da Tijuca;4;4;1;300;17000.0;4160.0;20000.0;56.67;Apartamento
19333;Apartamento;Lapa;1;1;0;39;1600.0;800.0;15.0;41.03;Apartamento
19334;Apartamento;Leblon;3;2;2;155;7000.0;1960.0;732.0;45.16;Apartamento
19335;Apartamento;Barra da Tijuca;4;2;2;140;5000.0;1250.0;500.0;35.71;Apartamento
19336;Casa;Honório Gurgel;1;0;0;40;500.0;0.0;0.0;12.5;Casa
19337;Apartamento;Tijuca;4;2;1;130;3200.0;1400.0;220.0;24.62;Apartamento
19338;Apartamento;Tijuca;3;1;1;102;1690.0;970.0;132.0;16.57;Apartamento
19339;Apartamento;Recreio dos Bandeirantes;4;3;4;300;13000.0;2896.0;0.0;43.33;Apartamento
19340;Apartamento;Gávea;1;0;0;33;1500.0;1006.0;0.0;45.45;Apartamento
19341;Casa de Vila;Olaria;1;0;0;45;700.0;0.0;0.0;15.56;Casa
19342;Apartamento;Copacabana;3;1;0;240;9500.0;1700.0;680.0;39.58;Apartamento
19343;Apartamento;Laranjeiras;2;0;0;98;2200.0;809.0;0.0;22.45;Apartamento
19344;Apartamento;Jacarepaguá;1;1;0;55;1100.0;580.0;0.0;20.0;Apartamento
19345;Apartamento;Copacabana;4;0;0;170;2800.0;1250.0;346.0;16.47;Apartamento
19346;Apartamento;Copacabana;2;0;0;77;2500.0;620.0;120.0;32.47;Apartamento
19347;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;42.0;Apartamento
19348;Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;650.0;0.0;18.0;Apartamento
19349;Apartamento;Barra da Tijuca;2;1;0;52;2000.0;699.0;0.0;38.46;Apartamento
19350;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;Apartamento
19351;Apartamento;Copacabana;3;0;0;85;2800.0;960.0;120.0;32.94;Apartamento
19352;Apartamento;Gávea;3;1;1;112;3800.0;886.0;0.0;33.93;Apartamento
19353;Apartamento;Recreio dos Bandeirantes;2;1;0;87;1200.0;1032.0;0.0;13.79;Apartamento
19354;Apartamento;Ipanema;1;2;1;90;4100.0;1700.0;220.0;45.56;Apartamento
19355;Casa;Jardim Botânico;4;4;4;450;25000.0;0.0;1750.0;55.56;Casa
19356;Casa de Vila;Cachambi;2;0;0;100;1600.0;0.0;0.0;16.0;Casa
19357;Apartamento;Barra da Tijuca;2;1;1;78;3200.0;836.0;2200.0;41.03;Apartamento
19358;Apartamento;Copacabana;3;1;1;245;7500.0;1499.0;0.0;30.61;Apartamento
19359;Apartamento;Barra da Tijuca;1;1;0;67;2300.0;1580.0;0.0;34.33;Apartamento
19360;Apartamento;Copacabana;3;1;0;180;3500.0;1300.0;388.0;19.44;Apartamento
19361;Apartamento;Tijuca;3;0;1;110;3300.0;1215.0;0.0;30.0;Apartamento
19362;Apartamento;Recreio dos Bandeirantes;4;4;4;210;4500.0;900.0;0.0;21.43;Apartamento
19363;Apartamento;Barra da Tijuca;4;2;2;110;2800.0;1800.0;220.0;25.45;Apartamento
19364;Apartamento;Copacabana;3;1;1;138;7000.0;825.0;0.0;50.72;Apartamento
19365;Apartamento;Copacabana;2;1;2;158;7400.0;1011.0;600.0;46.84;Apartamento
19366;Apartamento;Barra da Tijuca;2;1;2;77;1500.0;1200.0;715.0;19.48;Apartamento
19367;Casa;Campo Grande;1;2;1;160;2300.0;0.0;0.0;14.38;Casa
19368;Apartamento;Barra da Tijuca;2;2;1;100;6000.0;1500.0;3000.0;60.0;Apartamento
19369;Apartamento;Barra da Tijuca;3;2;1;127;3600.0;1598.0;258.0;28.35;Apartamento
19370;Apartamento;Leblon;4;2;2;200;16000.0;2300.0;720.0;80.0;Apartamento
19371;Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1390.0;0.0;28.89;Apartamento
19372;Apartamento;Ipanema;4;2;1;170;13000.0;2717.0;1300.0;76.47;Apartamento
19373;Apartamento;Botafogo;2;1;1;84;3800.0;850.0;190.0;45.24;Apartamento
19374;Apartamento;Tijuca;4;2;1;153;2500.0;955.0;246.0;16.34;Apartamento
19375;Apartamento;Gávea;2;0;0;40;2000.0;336.0;73.0;50.0;Apartamento
19376;Apartamento;Recreio dos Bandeirantes;3;2;2;140;3000.0;870.0;0.0;21.43;Apartamento
19377;Quitinete;Copacabana;1;0;0;29;1350.0;514.0;182.0;46.55;Apartamento
19378;Apartamento;Recreio dos Bandeirantes;3;3;1;300;3500.0;1000.0;400.0;11.67;Apartamento
19379;Apartamento;Barra da Tijuca;2;1;1;78;2800.0;1100.0;71.0;35.9;Apartamento
19380;Apartamento;Copacabana;3;0;0;116;3600.0;680.0;0.0;31.03;Apartamento
19381;Apartamento;Freguesia (Jacarepaguá);3;2;1;132;2100.0;1115.0;126.0;15.91;Apartamento
19382;Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2600.0;4730.0;64.94;Apartamento
19383;Apartamento;Ipanema;4;3;2;240;16000.0;3100.0;8953.0;66.67;Apartamento
19384;Apartamento;Ipanema;2;1;0;180;18000.0;2500.0;6100.0;100.0;Apartamento
19385;Apartamento;Lagoa;4;2;1;180;6300.0;2048.0;535.0;35.0;Apartamento
19386;Apartamento;Méier;3;1;1;92;1300.0;630.0;125.0;14.13;Apartamento
19387;Apartamento;Leblon;4;1;1;160;7000.0;2200.0;350.0;43.75;Apartamento
19388;Casa de Condomínio;Vargem Pequena;4;2;4;200;5000.0;330.0;0.0;25.0;Casa
19389;Apartamento;Honório Gurgel;2;1;0;50;450.0;340.0;0.0;9.0;Apartamento
19390;Casa;Vila da Penha;1;0;0;50;900.0;0.0;0.0;18.0;Casa
19391;Apartamento;Barra da Tijuca;4;4;2;240;7000.0;3400.0;0.0;29.17;Apartamento
19392;Apartamento;Botafogo;2;1;1;88;3500.0;950.0;0.0;39.77;Apartamento
19393;Apartamento;São Conrado;3;3;3;270;15000.0;2200.0;920.0;55.56;Apartamento
19394;Apartamento;Ipanema;3;1;0;100;3500.0;1580.0;380.0;35.0;Apartamento
19395;Apartamento;Freguesia (Jacarepaguá);3;1;1;73;2000.0;750.0;0.0;27.4;Apartamento
19396;Apartamento;Laranjeiras;4;2;1;360;7000.0;1600.0;0.0;19.44;Apartamento
19397;Apartamento;Recreio dos Bandeirantes;5;3;4;120;3500.0;850.0;750.0;29.17;Apartamento
19398;Apartamento;Copacabana;4;0;0;170;5000.0;1700.0;300.0;29.41;Apartamento
19399;Apartamento;Ipanema;3;1;1;164;7000.0;2600.0;0.0;42.68;Apartamento
19400;Apartamento;Botafogo;2;0;0;65;2300.0;450.0;50.0;35.38;Apartamento
19401;Apartamento;Jacarepaguá;2;1;0;56;1200.0;409.0;35.0;21.43;Apartamento
19402;Quitinete;Catete;1;0;0;28;1300.0;482.0;25.0;46.43;Apartamento
19403;Casa;Campo Grande;4;1;2;180;1850.0;300.0;0.0;10.28;Casa
19404;Apartamento;Copacabana;2;1;1;76;3500.0;1400.0;190.0;46.05;Apartamento
19405;Apartamento;Andaraí;3;0;0;103;1800.0;580.0;0.0;17.48;Apartamento
19406;Apartamento;Barra da Tijuca;1;1;1;70;3000.0;1400.0;0.0;42.86;Apartamento
19407;Apartamento;Copacabana;4;1;2;120;12000.0;1700.0;500.0;100.0;Apartamento
19408;Apartamento;Praça Seca;4;2;3;245;2700.0;1380.0;145.0;11.02;Apartamento
19409;Casa de Condomínio;Campo Grande;2;1;0;65;800.0;240.0;0.0;12.31;Casa
19410;Apartamento;Ipanema;3;1;1;170;7500.0;1540.0;450.0;44.12;Apartamento
19411;Apartamento;Botafogo;3;2;0;88;3500.0;950.0;0.0;39.77;Apartamento
19412;Apartamento;Copacabana;4;1;0;190;5900.0;2600.0;500.0;31.05;Apartamento
19413;Apartamento;Ipanema;3;2;1;150;8000.0;2200.0;390.0;53.33;Apartamento
19414;Apartamento;Península;3;2;2;126;4500.0;1450.0;250.0;35.71;Apartamento
19415;Apartamento;Freguesia (Jacarepaguá);2;1;0;50;800.0;350.0;0.0;16.0;Apartamento
19416;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;305;3200.0;1400.0;0.0;10.49;Casa
19417;Apartamento;Barra da Tijuca;4;3;2;230;7000.0;2200.0;0.0;30.43;Apartamento
19418;Apartamento;Leblon;3;2;0;150;4500.0;1280.0;220.0;30.0;Apartamento
19419;Apartamento;Engenho Novo;2;1;0;68;900.0;620.0;0.0;13.24;Apartamento
19420;Apartamento;Recreio dos Bandeirantes;4;2;1;107;2700.0;940.0;250.0;25.23;Apartamento
19421;Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1300.0;195.0;28.89;Apartamento
19422;Apartamento;Recreio dos Bandeirantes;3;1;1;73;2000.0;653.0;789.0;27.4;Apartamento
19423;Apartamento;Vila da Penha;2;1;0;66;1200.0;180.0;0.0;18.18;Apartamento
19424;Apartamento;Flamengo;3;1;1;160;3800.0;1170.0;322.0;23.75;Apartamento
19425;Apartamento;Recreio dos Bandeirantes;2;1;1;140;2300.0;1100.0;2600.0;16.43;Apartamento
19426;Casa de Condomínio;Barra da Tijuca;4;2;4;285;13000.0;1200.0;14000.0;45.61;Casa
19427;Casa;Tijuca;3;1;0;198;2000.0;0.0;0.0;10.1;Casa
19428;Apartamento;Recreio dos Bandeirantes;3;2;2;182;3200.0;1188.0;449.0;17.58;Apartamento
19429;Apartamento;Recreio dos Bandeirantes;2;2;1;75;2000.0;480.0;0.0;26.67;Apartamento
19430;Casa;Pilares;1;0;0;50;900.0;0.0;0.0;18.0;Casa
19431;Apartamento;Barra da Tijuca;2;2;2;155;4000.0;1300.0;4300.0;25.81;Apartamento
19432;Apartamento;Botafogo;2;1;0;94;5700.0;1130.0;196.0;60.64;Apartamento
19433;Casa;Grajaú;6;4;4;90;60000.0;0.0;0.0;666.67;Casa
19435;Casa de Condomínio;Méier;3;1;0;158;2200.0;155.0;0.0;13.92;Casa
19436;Quitinete;São Cristóvão;0;0;0;30;1200.0;150.0;12.0;40.0;Apartamento
19437;Apartamento;Irajá;1;0;0;55;850.0;110.0;0.0;15.45;Apartamento
19438;Apartamento;Rio Comprido;2;1;0;63;1490.0;743.0;33.0;23.65;Apartamento
19439;Apartamento;Méier;2;1;0;47;900.0;400.0;13.0;19.15;Apartamento
19440;Apartamento;Ipanema;2;0;0;77;3150.0;605.0;199.0;40.91;Apartamento
19441;Apartamento;Santa Teresa;1;0;0;31;1000.0;330.0;15.0;32.26;Apartamento
19442;Apartamento;Copacabana;4;1;2;389;13630.0;3825.0;1164.0;35.04;Apartamento
19443;Apartamento;Jardim Botânico;3;1;1;91;3500.0;1050.0;260.0;38.46;Apartamento
19445;Apartamento;Copacabana;3;2;1;160;5000.0;1706.0;382.0;31.25;Apartamento
19446;Apartamento;Recreio dos Bandeirantes;2;2;1;92;1300.0;1712.0;395.0;14.13;Apartamento
19447;Casa;Humaitá;4;0;0;300;7500.0;0.0;2100.0;25.0;Casa
19448;Apartamento;Humaitá;3;1;0;110;3500.0;1300.0;180.0;31.82;Apartamento
19449;Apartamento;Cacuia;1;1;0;37;900.0;214.0;0.0;24.32;Apartamento
19450;Apartamento;Abolição;2;0;0;48;900.0;300.0;13.0;18.75;Apartamento
19451;Apartamento;Jacarepaguá;2;1;1;60;1050.0;650.0;0.0;17.5;Apartamento
19452;Casa;Recreio dos Bandeirantes;4;5;3;386;15000.0;0.0;610.0;38.86;Casa
19453;Apartamento;Barra da Tijuca;4;3;4;231;7491.0;1803.0;5380.0;32.43;Apartamento
19454;Apartamento;Laranjeiras;4;1;2;280;8000.0;1870.0;557.0;28.57;Apartamento
19455;Apartamento;Campo Grande;2;1;0;60;700.0;310.0;0.0;11.67;Apartamento
19456;Apartamento;Copacabana;3;0;0;80;3000.0;1000.0;20.0;37.5;Apartamento
19457;Apartamento;Engenho de Dentro;3;1;1;65;1400.0;450.0;120.0;21.54;Apartamento
19458;Casa;Abolição;2;1;0;70;1180.0;0.0;151.0;16.86;Casa
19459;Casa de Condomínio;Barra da Tijuca;5;4;5;1400;40000.0;2134.0;0.0;28.57;Casa
19460;Apartamento;Engenho de Dentro;2;1;0;51;1200.0;120.0;14.0;23.53;Apartamento
19461;Apartamento;São Francisco Xavier;1;0;0;76;800.0;415.0;14.0;10.53;Apartamento
19462;Casa de Vila;Vila Militar;1;0;0;30;500.0;0.0;0.0;16.67;Casa
19463;Apartamento;Leblon;4;2;2;240;19000.0;4000.0;1460.0;79.17;Apartamento
19464;Apartamento;Leblon;2;1;1;130;12900.0;2181.0;315.0;99.23;Apartamento
19465;Apartamento;Copacabana;3;1;1;230;6000.0;1752.0;3650.0;26.09;Apartamento
19466;Quitinete;Copacabana;1;0;0;30;1150.0;278.0;25.0;38.33;Apartamento
19467;Apartamento;Jardim Oceânico;5;3;3;430;10000.0;1700.0;1600.0;23.26;Apartamento
19468;Apartamento;Recreio dos Bandeirantes;2;1;0;113;2400.0;1050.0;180.0;21.24;Apartamento
19469;Apartamento;Recreio dos Bandeirantes;3;3;3;210;3800.0;1200.0;450.0;18.1;Apartamento
19470;Apartamento;Flamengo;1;0;0;46;1600.0;400.0;57.0;34.78;Apartamento
19471;Apartamento;Recreio dos Bandeirantes;4;3;3;300;2800.0;971.0;4786.0;9.33;Apartamento
19472;Apartamento;Taquara;2;1;0;74;1100.0;630.0;50.0;14.86;Apartamento
19473;Casa de Condomínio;Taquara;3;0;2;140;3800.0;350.0;0.0;27.14;Casa
19474;Apartamento;Copacabana;1;0;0;50;2200.0;459.0;79.0;44.0;Apartamento
19475;Apartamento;Recreio dos Bandeirantes;3;2;1;80;2100.0;630.0;200.0;26.25;Apartamento
19476;Apartamento;Leblon;2;2;1;100;6500.0;1766.0;516.0;65.0;Apartamento
19477;Apartamento;Vila Isabel;3;0;1;100;2200.0;200.0;20.0;22.0;Apartamento
19478;Apartamento;Pechincha;2;1;0;51;1050.0;510.0;0.0;20.59;Apartamento
19479;Apartamento;Flamengo;4;2;2;430;12000.0;3768.0;1190.0;27.91;Apartamento
19480;Apartamento;Copacabana;4;2;1;200;9000.0;2100.0;0.0;45.0;Apartamento
19481;Casa de Condomínio;Vargem Grande;3;2;1;86;1700.0;440.0;0.0;19.77;Casa
19482;Apartamento;Leblon;4;3;4;325;22000.0;4700.0;0.0;67.69;Apartamento
19483;Apartamento;Barra da Tijuca;6;2;5;380;7500.0;1650.0;1300.0;19.74;Apartamento
19484;Quitinete;Flamengo;1;0;0;28;1400.0;400.0;0.0;50.0;Apartamento
19485;Apartamento;Copacabana;4;1;0;260;6500.0;1707.0;436.0;25.0;Apartamento
19486;Apartamento;Recreio dos Bandeirantes;2;1;1;60;1600.0;808.0;0.0;26.67;Apartamento
19487;Apartamento;Barra da Tijuca;3;2;1;109;3000.0;1500.0;330.0;27.52;Apartamento
19488;Apartamento;Tijuca;3;1;2;104;2500.0;900.0;1680.0;24.04;Apartamento
19489;Apartamento;São Conrado;2;1;1;110;2999.0;1500.0;1950.0;27.26;Apartamento
19490;Casa de Condomínio;Barra da Tijuca;4;2;2;450;6500.0;1145.0;750.0;14.44;Casa
19491;Apartamento;Leblon;3;1;1;115;5000.0;700.0;400.0;43.48;Apartamento
19492;Apartamento;Ipanema;2;0;0;84;3000.0;750.0;194.0;35.71;Apartamento
19493;Apartamento;Ipanema;3;1;1;113;6500.0;1500.0;150.0;57.52;Apartamento
19494;Apartamento;Leblon;1;0;0;55;3700.0;318.0;90.0;67.27;Apartamento
19495;Apartamento;Ipanema;3;1;0;160;7800.0;1317.0;493.0;48.75;Apartamento
19496;Apartamento;Ipanema;3;1;1;120;5500.0;1691.0;480.0;45.83;Apartamento
19497;Apartamento;Ipanema;4;1;4;200;20000.0;2400.0;0.0;100.0;Apartamento
19498;Apartamento;Jardim Botânico;3;2;2;222;4900.0;1911.0;627.0;22.07;Apartamento
19499;Apartamento;Piedade;2;0;1;62;700.0;210.0;0.0;11.29;Apartamento
19500;Apartamento;Flamengo;2;0;0;70;2000.0;800.0;100.0;28.57;Apartamento
19501;Apartamento;Humaitá;2;1;1;80;3500.0;600.0;140.0;43.75;Apartamento
19502;Apartamento;Taquara;2;1;0;48;1100.0;250.0;17.0;22.92;Apartamento
19503;Apartamento;Urca;2;0;0;160;5500.0;850.0;320.0;34.38;Apartamento
19504;Casa;Pedra de Guaratiba;1;2;0;70;660.0;0.0;0.0;9.43;Casa
19505;Apartamento;Copacabana;4;1;1;160;5000.0;1999.0;286.0;31.25;Apartamento
19506;Apartamento;Copacabana;3;1;1;182;8500.0;1296.0;324.0;46.7;Apartamento
19508;Apartamento;Recreio dos Bandeirantes;3;1;2;90;2500.0;665.0;150.0;27.78;Apartamento
19509;Apartamento;Copacabana;4;1;2;225;8000.0;1900.0;0.0;35.56;Apartamento
19510;Apartamento;Barra da Tijuca;3;1;1;90;3500.0;1450.0;221.0;38.89;Apartamento
19511;Apartamento;Tijuca;3;2;1;110;1800.0;1400.0;133.0;16.36;Apartamento
19512;Apartamento;Vila Isabel;2;0;0;70;1300.0;220.0;0.0;18.57;Apartamento
19513;Apartamento;Tijuca;3;1;0;100;3500.0;1650.0;0.0;35.0;Apartamento
19514;Casa de Condomínio;Barra da Tijuca;4;4;4;1000;25000.0;2450.0;23710.0;25.0;Casa
19515;Apartamento;Vila Isabel;2;1;1;75;2900.0;580.0;100.0;38.67;Apartamento
19516;Apartamento;Jacarepaguá;2;1;1;76;1200.0;450.0;0.0;15.79;Apartamento
19517;Apartamento;Copacabana;2;1;0;70;1800.0;1650.0;220.0;25.71;Apartamento
19518;Apartamento;Cachambi;2;1;0;66;1270.0;500.0;200.0;19.24;Apartamento
19519;Apartamento;Copacabana;3;0;0;160;4000.0;1700.0;230.0;25.0;Apartamento
19520;Casa de Condomínio;Campo Grande;3;2;2;192;1400.0;0.0;0.0;7.29;Casa
19521;Apartamento;Ipanema;3;1;1;110;3200.0;1226.0;195.0;29.09;Apartamento
19522;Apartamento;Barra da Tijuca;2;0;1;75;3000.0;1250.0;144.0;40.0;Apartamento
19523;Apartamento;Barra da Tijuca;4;2;3;132;3500.0;1605.0;358.0;26.52;Apartamento
19524;Apartamento;Flamengo;2;0;0;83;2500.0;966.0;138.0;30.12;Apartamento
19526;Apartamento;Leblon;3;1;1;95;4500.0;1650.0;270.0;47.37;Apartamento
19527;Apartamento;Flamengo;3;1;1;250;8000.0;2000.0;580.0;32.0;Apartamento
19528;Apartamento;Riachuelo;3;0;0;80;1400.0;350.0;200.0;17.5;Apartamento
19530;Apartamento;Botafogo;3;0;0;118;3000.0;1039.0;122.0;25.42;Apartamento
19531;Apartamento;Engenho de Dentro;2;1;1;55;1400.0;450.0;0.0;25.45;Apartamento
19532;Apartamento;Botafogo;1;1;0;61;2200.0;664.0;27.0;36.07;Apartamento
19533;Apartamento;Barra da Tijuca;2;1;0;80;2300.0;1000.0;120.0;28.75;Apartamento
19534;Apartamento;Barra da Tijuca;4;2;0;158;2500.0;1622.0;0.0;15.82;Apartamento
19535;Apartamento;Barra da Tijuca;3;2;1;130;3000.0;1827.0;0.0;23.08;Apartamento
19536;Apartamento;Barra da Tijuca;3;3;1;140;4900.0;2900.0;335.0;35.0;Apartamento
19537;Apartamento;Leblon;4;2;3;350;10500.0;1400.0;333.0;30.0;Apartamento
19538;Quitinete;Lapa;0;0;0;18;700.0;327.0;15.0;38.89;Apartamento
19539;Apartamento;Jacarepaguá;2;1;1;52;1600.0;326.0;0.0;30.77;Apartamento
19540;Apartamento;Copacabana;4;1;1;150;4700.0;1907.0;263.0;31.33;Apartamento
19541;Apartamento;Barra da Tijuca;3;2;3;110;2500.0;1486.0;0.0;22.73;Apartamento
19542;Apartamento;Campo Grande;2;2;0;65;700.0;350.0;0.0;10.77;Apartamento
19543;Apartamento;Lagoa;4;2;1;170;5000.0;2474.0;0.0;29.41;Apartamento
19544;Apartamento;Andaraí;1;1;0;60;1000.0;230.0;23.0;16.67;Apartamento
19545;Apartamento;Barra da Tijuca;3;1;2;165;3500.0;1170.0;483.0;21.21;Apartamento
19546;Apartamento;Bonsucesso;2;0;0;48;900.0;220.0;0.0;18.75;Apartamento
19547;Apartamento;Copacabana;3;0;0;110;3000.0;1250.0;125.0;27.27;Apartamento
19548;Apartamento;Botafogo;1;0;0;25;2000.0;481.0;25.0;80.0;Apartamento
19549;Apartamento;Barra da Tijuca;2;1;1;67;3000.0;1220.0;160.0;44.78;Apartamento
19550;Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
19551;Quitinete;Copacabana;1;0;0;22;1500.0;570.0;116.0;68.18;Apartamento
19552;Apartamento;Leblon;4;0;1;170;7500.0;2290.0;5039.0;44.12;Apartamento
19553;Apartamento;Barra da Tijuca;3;2;1;104;2600.0;1700.0;200.0;25.0;Apartamento
19554;Apartamento;Leblon;1;0;0;90;4000.0;900.0;200.0;44.44;Apartamento
19555;Apartamento;Lagoa;4;4;3;270;19000.0;3800.0;1600.0;70.37;Apartamento
19556;Apartamento;Recreio dos Bandeirantes;2;1;1;77;1600.0;651.0;0.0;20.78;Apartamento
19557;Apartamento;Freguesia (Jacarepaguá);3;2;1;140;2500.0;960.0;158.0;17.86;Apartamento
19558;Apartamento;Barra da Tijuca;1;1;1;75;1700.0;930.0;156.0;22.67;Apartamento
19559;Apartamento;Botafogo;2;1;1;90;3700.0;900.0;0.0;41.11;Apartamento
19560;Casa de Condomínio;Barra da Tijuca;4;2;4;900;15000.0;1380.0;22000.0;16.67;Casa
19561;Apartamento;Copacabana;4;1;2;270;5900.0;1450.0;360.0;21.85;Apartamento
19562;Apartamento;Copacabana;3;0;1;90;2500.0;1400.0;217.0;27.78;Apartamento
19563;Apartamento;Tijuca;3;0;0;80;1460.0;455.0;124.0;18.25;Apartamento
19564;Apartamento;Barra da Tijuca;2;1;0;57;1500.0;780.0;95.0;26.32;Apartamento
19565;Apartamento;Recreio dos Bandeirantes;2;3;2;195;2700.0;950.0;445.0;13.85;Apartamento
19566;Apartamento;Barra da Tijuca;2;1;1;90;4000.0;1470.0;0.0;44.44;Apartamento
19567;Apartamento;Botafogo;2;1;1;94;4600.0;1201.0;228.0;48.94;Apartamento
19568;Apartamento;Taquara;2;1;0;91;800.0;599.0;82.0;8.79;Apartamento
19569;Casa;Barra da Tijuca;5;4;0;350;12000.0;1000.0;600.0;34.29;Casa
19570;Apartamento;Leblon;3;2;1;175;9500.0;2805.0;947.0;54.29;Apartamento
19571;Apartamento;Jardim Oceânico;6;6;5;460;15000.0;2300.0;0.0;32.61;Apartamento
19572;Casa;Santa Teresa;2;0;1;80;1500.0;0.0;0.0;18.75;Casa
19573;Apartamento;Copacabana;3;0;0;120;2100.0;1064.0;332.0;17.5;Apartamento
19574;Apartamento;Andaraí;3;2;2;107;2900.0;1140.0;185.0;27.1;Apartamento
19575;Apartamento;Barra da Tijuca;1;1;1;80;3500.0;1250.0;150.0;43.75;Apartamento
19576;Apartamento;Maracanã;3;1;1;86;1900.0;854.0;0.0;22.09;Apartamento
19577;Apartamento;Copacabana;1;0;1;60;1450.0;748.0;151.0;24.17;Apartamento
19578;Apartamento;Leblon;1;0;1;45;3000.0;680.0;80.0;66.67;Apartamento
19579;Apartamento;Todos os Santos;3;0;0;62;800.0;472.0;16.0;12.9;Apartamento
19580;Quitinete;Tijuca;1;0;0;25;1000.0;380.0;0.0;40.0;Apartamento
19581;Apartamento;Leblon;3;1;1;200;11000.0;1900.0;610.0;55.0;Apartamento
19582;Apartamento;Leblon;3;2;1;120;4700.0;1580.0;450.0;39.17;Apartamento
19583;Apartamento;Tanque;3;1;1;73;1300.0;765.0;84.0;17.81;Apartamento
19584;Casa de Condomínio;Recreio dos Bandeirantes;4;4;0;400;9000.0;0.0;514.0;22.5;Casa
19585;Apartamento;Barra da Tijuca;3;1;2;86;3200.0;1250.0;150.0;37.21;Apartamento
19586;Casa de Condomínio;Barra da Tijuca;4;4;2;622;10000.0;1390.0;14860.0;16.08;Casa
19587;Apartamento;Tijuca;2;0;0;40;1100.0;492.0;25.0;27.5;Apartamento
19588;Apartamento;Copacabana;3;1;0;127;7000.0;1300.0;293.0;55.12;Apartamento
19589;Casa;Grajaú;3;1;0;120;2900.0;0.0;150.0;24.17;Casa
19590;Apartamento;Barra da Tijuca;3;2;1;130;3800.0;2456.0;807.0;29.23;Apartamento
19591;Casa de Vila;Tanque;3;2;0;116;2100.0;90.0;40.0;18.1;Casa
19592;Quitinete;Copacabana;1;0;0;30;1200.0;490.0;0.0;40.0;Apartamento
19593;Apartamento;Copacabana;3;1;2;225;4800.0;1500.0;500.0;21.33;Apartamento
19594;Apartamento;Pechincha;2;1;1;60;1200.0;480.0;735.0;20.0;Apartamento
19595;Apartamento;Ipanema;3;1;1;104;3000.0;736.0;207.0;28.85;Apartamento
19596;Apartamento;Barra da Tijuca;3;2;1;215;6500.0;3000.0;570.0;30.23;Apartamento
19597;Apartamento;Barra da Tijuca;4;2;1;158;5200.0;1845.0;238.0;32.91;Apartamento
19598;Apartamento;Tijuca;3;0;0;72;1100.0;438.0;23.0;15.28;Apartamento
19599;Apartamento;Ipanema;2;1;1;120;10000.0;1800.0;322.0;83.33;Apartamento
19600;Apartamento;São Cristóvão;2;2;1;58;1600.0;540.0;360.0;27.59;Apartamento
19601;Casa de Condomínio;Barra da Tijuca;5;4;5;890;17000.0;2700.0;2000.0;19.1;Casa
19602;Apartamento;Laranjeiras;4;0;0;130;3500.0;800.0;170.0;26.92;Apartamento
19603;Apartamento;Barra da Tijuca;2;1;1;70;1800.0;600.0;120.0;25.71;Apartamento
19604;Apartamento;Barra da Tijuca;3;2;1;75;1800.0;980.0;200.0;24.0;Apartamento
19605;Apartamento;Tijuca;3;0;0;85;1800.0;934.0;0.0;21.18;Apartamento
19607;Apartamento;Copacabana;2;2;2;90;6500.0;3500.0;0.0;72.22;Apartamento
19608;Apartamento;Recreio dos Bandeirantes;3;1;1;77;1750.0;480.0;180.0;22.73;Apartamento
19609;Apartamento;Barra da Tijuca;2;1;1;80;2200.0;1180.0;0.0;27.5;Apartamento
19610;Apartamento;Tijuca;3;2;1;100;2000.0;786.0;180.0;20.0;Apartamento
19611;Casa de Condomínio;Campo Grande;2;1;1;80;1400.0;170.0;0.0;17.5;Casa
19612;Apartamento;Recreio dos Bandeirantes;2;1;2;85;2300.0;1350.0;121.0;27.06;Apartamento
19613;Apartamento;Flamengo;4;0;0;594;15000.0;4877.0;558.0;25.25;Apartamento
19614;Apartamento;Rio Comprido;2;0;0;75;1100.0;480.0;47.0;14.67;Apartamento
19615;Apartamento;Tijuca;3;1;1;90;2600.0;983.0;165.0;28.89;Apartamento
19616;Apartamento;Centro;1;0;0;34;1100.0;313.0;25.0;32.35;Apartamento
19617;Casa;Irajá;4;2;4;176;4500.0;0.0;0.0;25.57;Casa
19618;Apartamento;Laranjeiras;2;1;1;82;3500.0;1208.0;0.0;42.68;Apartamento
19619;Apartamento;Praça Seca;3;1;2;70;1600.0;557.0;77.0;22.86;Apartamento
19620;Casa;Campo Grande;3;1;2;200;2500.0;0.0;0.0;12.5;Casa
19621;Apartamento;Lagoa;3;2;2;119;4800.0;1847.0;0.0;40.34;Apartamento
